25;Che cosa viene consegnato, oltre alla veste bianca, ai genitori per il battezzato?;Un libro ;Un cero acceso;Un mazzo di fiori ;;2
26;Dove viene acceso il cero da consegnare ai genitori?;Dal cero pasquale posto vicino al fonte battesimale;Dalla lampada posta vicino al tabernacolo;;;1
27;"Quando viene recitata la preghiera del ""Padre nostro"" ?";Durante i Riti di conclusione ;Durante i Riti di accoglienza ;Durante la Liturgia della Parola;;2
28;Com'è anche chiamato il sacramento della Cresima ;Confermazione ;Battesimo;Confessione ;;1
29;Per ricevere il sacramento della Confermazione, il cresimando deve aver ricevuto…;il sacramento dell'Ordine;il sacramento del Battesimo;la benedizione del Papa;;2
30;Chi può conferire il sacramento della Confermazione?;Il Vescovo ( oppure un suo delegato);Il sindaco ;Un genitore;;1
31;In genere quando viene conferito il sacramento della Confermazione?;Durante la recita del Rosario ;Durante la Messa ;Durante il rito dell'adorazione della Croce ;;2
32;"Che cos'è il ""crisma""?";L'olio consacrato dal Vescovo;L'acqua benedetta ;L'ostia consacrata ;Un crocifisso antico ;1
33;"Che cosa significa la parola ""crisma""?";Sacro;Unguento,olio ;Solenne ;;2
34;Come si chiama colui che si appresta a ricevere il sacramento della Confermazione?;Neofita;Catecumeno ;Cresimando ;Chierico ;3
35;Qual è il colore degli abiti liturgici che indossa il celebrante per la Cresima?;Rosso (oppure bianco);Viola ;Verde;Azzurro ;1
36;Elenca almeno tre momenti del rito della Confermazione?;"a) presentazione dei cresimandi;b) Omelia del celebrante;c) Rinnovo delle promesse battesimali;d) Imposizione delle mani;e) Cresiamazione; f)Preghiera universale ( adatta al Sacramento celebrato);";;;;1
37;"Quando avviene il "" rinnovo delle promesse battesimali"" da parte dei cresimandi?";Dopo la cresimazione ;Dopo l'omelia ;Alla fine della Messa ;;2
38;Durante l'imposizione delle mani sui cresimandi il celebrante recita una preghiera?;Vero ;Falso ;;;1
39;Quale segno traccia il celebrante sulla fronte del cresimando?;Un segno di croce ;Un triangolo ;Un cerchio;;1
40;Con che cosa il celbrante traccia il segno della croce sulla fronte del cresimando?;Con il crisma ;Con acqua benedetta ;Con cenere;;1
41;"Come si chiama il momento in cui il celebrante unge con il "" crisma"" il cresimando?";Incensazione ;Crismazione ;Imposizione delle mani ;;2
42;"In quale occasione viene consacrato il "" crisma"" dal Vescovo?";Durante la Messa di Natale ;Durante la Messa pasquale ;Durante la Messa mattutina del Giovedi Santo ;;3
43;Come viene chiamata la Messa in cui il Vescovo benedice il crisma?;Messa vespertina;Messa del Crisma ;Messa di Trigesima ;;2
44;"Che cos'è il ""pastorale"" ?";Il bastone tenuto del Vescovo durante le funzioni;Il copricapo del Vescovo;L'abito liturgico del Vescovo ;;1
45;Quante volte si può ricevere il sacramento della Confermazione?;Tre volte ;Una volta soltanto ;Quante volte si vuole ;;2
46;In quale giorno della settimana si incontrano per la celebrazione eucaristica?;Venerdi ;Sabato ;Domenica ;;3
47;"Come è anche chiamata la ""domenica""?";Giorno del Signore ;Giorno di vacanza ;Giorno della Messa ;;1
48;"Il termine ""Messa"" deriva dal latino missa che significa….";Invio (Congedo);Preghiera ;Comunione;Assemblea;1
49;Qual è uno dei più antichi nomi dell'Eucaristia?;Ultima Cena ;Frazione del pane ;Sacra condivisione ;Assemblea di Gesù;2
50;Com'è comunemente chiamata l'Eucaristia?;Solennità;Santa Messa ;Benedizione ;;2
51;"Cosa significa la parola ""ministero""?";Piccolo mistero ;Palazzo ;Servizio ;Apostolo;3
52;"Cosa significa il termine ""presbitero""?";Sacerdote ;Anziano ;Celebrante ;Discepolo ;2
53;Chi può celebrare la Messa?;Sacerdote ;Suora ;Chierichetto;;1
54;"Cosa si intende per ""assemblea liturgica""?";La riunione di condominio;L'insieme dei fedeli presenti alla celebrazione liturgica ;La riunione dei cardinali per eleggere il Papa;;2
55;Come si chiama il luogo dove il celebrante e i chierichetti indossano abiti liturgici?;Pulpito ;Battistero ;Sacrestia ;;3
56;"Che cosa sono i "" paramenti liturgici""?";Gli abiti indossati nelle cerimonie liturgiche dai celebranti ;I ceri sull'altare ;Gli abiti dei frati;;1
57;Di che colore sono i paramenti liturgici durante il Tempo Ordinario?;Viola ;Bianco ;Verde ;;3
58;"Come si chiamano i "" ministranti"" che aiutano il celebrante con un servizio all'altare?";Catecumeni ;Chierichetti;Confessori ;;2
59;"Cosa significa la parola "" ministrante""?";Servitore ;Sacerdote ;Religioso ;Cattolico ;1
60;Come si chiama l'abito liturgico dei diaconi?;Ambone ;Corporale ;Dalmatica ;;3
61;"Che cosa significa la parola "" diacono""?";Servitore ;Sacrestano ;Pontefice ;Parroco ;1
62;Da chi venne istituita la figura del diacono?;Da Gesù;Dagli apostoli;Da Ponzio Pilato ;;2
63;Chi fu il primo diacono scelto dagli apostoli?;Pietro ;Gesù;Stefano ;;3
64;"Che cos'è la ""navata""?";La sacrestia ;Il piazzale davanti alla chiesa ;Lo spazio interno della chiesa ;;3
65;"Come si chiama la tavola che serve per la ""mensa eucaristica""?";Ambone ;Altare ;Ostensorio;;2
66;Come si chiama il luogo dov'è situato l'altare?;Presbiterio ;Ambone ;Confessionale ;;1
67;Con che cosa viene ricopertol'altare per la celebrazione eucaristica?;Con una tovaglia ;Con un telo di nylon blu;Con rami di palma;;1
68;Durante la celebrazione eucaristica i ceri sull'altare devono restare accesi. Vero o Falso?;Vero ;Falso ;;;1
69;"Dove si trova il "" Messale"" durante la Santa Messa?";Sull'ambone ;Sul tabernacolo ;Sull'altare ;Vicino al fonte battesimale ;3
70;"La parola "" Messale"" deriva dal latino missale che significa…";Sacerdote ;Bibbia ;Relativo alla missa( cioè che riguada la Messa);;3
71;"Che cosa si intende con il termine ""rubrica"" nel linguaggio liturgico?";Il chierichetto ;Le parti stampate in rosso nei libri liturgici ;La benedizione solenne ;;2
72;"Nel "" Messale"" sono anche contenute letture del Vangelo. Vero o Falso?";Vero ;Falso ;;;2
73;Che cos'è l'amitto?;Un panno bianco di forma rettangolare che il sacerdote avvolge attorno al collo prima indossare il camice ;Il copricapo del Vescovo;Il contenitore del vino ;;1
74;Come si chiama la cintura intrecciata che serve a stringere il camice attorno ai fianchi del celebrante? ;Fustella ;Cordicella ;Cingolo ;;3
75;"Che cos'è la ""casula""?";Un tipo di casa in legno ;Una veste liturgica ;Il tabernacolo ;;2
76;Come si chiama la <striscia di stoffa> che indossa il celebrante sopra il camice facendola passare dietro il collo?;Amitto ;Pastorale ;Stola ;;3
77;"Sulla "" stola"" è raffigurata una croce che il ministro bacia quando la indossa.Vero o Falso?";Vero ;Falso ;;;1
78;Come si chiama la veste liturgica che indossa il celebrante per celebrare la Messa?;Navata ;Ostensorio;Casula ;;3
79;Di che colore sono i paramenti liturgici durante la quaresima?;Rosso;Viola ;Verde;;2
80;Come si chiama il panno che il sacerdote mette sopra la tovaglia dell'altare e su cui posa calice e patena?;Corporale ;Telo ;Purificatoio;;1
81;"Quale forma ha in genere il "" corporale""?";Quadrata ;Circolare ;Triangolare ;;1
82;"Di che colore è il "" corporale""?";Verde ;Bianco ;Rosso ;Viola ;2
83;Quale gesto compie il sacerdote giunto all'altare per celebrare la Messa?;Solleva l'ostia ;Bacia l'altare ;Solleva il calice ;Bacia il crocifisso;2
84;"Con quale "" segno"" ha inizio la celebrazione eucaristica?";Segno della pace ;Segno della croce ;Segno di vittoria;;2
85;Quali sono i momenti principali della celebrazione eucaristica?;Bendizione e Comunione ;Rosario e Via Crucis ;Liturgia della Parola e Liturgia Eucaristica ;;3
86;Quale preghiera viene recitata durante l'atto penitenziale?;Agnello di Dio….;Confesso a Dio…;Padre Nostro….;;2
87;"Quale gesto compiono i fedeli durante la preghiera panitenziale "" Confesso a Dio….""?";Fanno un profondo inchino ;Fnno il segno della croce ;Si battono il petto ;;3
88;"In quale momento della Messa si recita o si canata il "" Gloria""?";Dopo la comunione ;All'ingresso ;Dopo l'atto penitenziale ;;3
89;"Da dove viene letta la "" Parola di Dio"" durante la Messa?";Dal fonte battesimale ;Dalla cripta ;Dall'ambone ;;3
90;Come si chiama il libro dove sono contenute le letture della Parola di Dio?;Benedizionale ;Messale;Lezionario ;Ostensorio ;3
91;"Durante la celebrazione liturgica il lettore è un "" ministro della liturgia"". Vero o Falso?";Vero ;Falso ;;;1
92;Con quale frase il lettore conclude la prima lettura?;Parola di Dio;Andate in pace ;Cosi sia;;1
93;"Che cosa risponde l'assemblea dopo che il lettore ha concluso dicendo ""Parola di Dio""?";E con il tuo spirito;Rendiamo grazie a Dio;Abbi pietà di noi;;2
94;"Su quale libro liturgico è riportato il "" Salmo responsoriale""?";Lezionario ;Messale ;Bibbia ;Libretto dei canti;1
95;Quando viene proclamato il Salmo responsoriale?;Dopo la lettura del Vangelo ;Dopo la prima lettura ;Dopo la seconda lettura ;;2
96;"Anche la seconda lettura si conclude con la frase "" Parola di Dio"". Vero o Falso?";Vero ;Falso ;;;1
97;In quale momento della Messa si canta l'Alleluia?;Dopo la lettura del Vangelo ;Prima della lettura del Vangelo ;Al momento del congedo ;;2
98;Quando si canta l'Alleluia i fedeli stanno…;In piedi ;Seduti ;In ginocchio;;1
99;A chi spetta la lettura del brano del Vangelo durante la celebrazione eucaristica?;Al sacerdote o al diacono ;Al chierichetto ;Al direttore del coro ;;1
100;"La lettura del Vangelo avviene prima o dopo la recita del "" Credo""?";Prima;Dopo ;;;1
101;Con quale frase si conclude la lettura del Vangelo?;Parola del Signore ;Parola di Dio ;Parola di Gesù;;1
102;"Che cosa risponde l'assemblea dopo che il sacerdote ha concluso la lettura del Vangelo dicendo "" Parola del Signore""?";E con il tuo spirito ;Rendiamo grazie a Dio;Lode a te, o Cristo ;;3
103;Come ci chiama il commento che il sacerdote fa al termine della lettura del Vangelo?;Consacrazione ;Omelia ;Benedizione ;;2
104;Quando il celebrante tiene l'omelia i fedeli ascoltano stando….;In ginocchio;Seduti ;In piedi ;;2
105;"Quando viene recitata la "" professione di fede""?";Dopo la comunione ;Dopo l'omelia ;Al termine della Messa ;;2
106;"Qual è la prima parola della "" professione di fede""?";Gloria ;Credo ;Signore ;Fratelli ;2
107;"Com'è anche chiamato il "" Credo""?";Simbolo di fede ;Preghiera penitenziale ;Benedizione ;Antifona alla comunione ;1
108;La recita del credo spetta unicamente al celebrante.  Vero o Falso?;VERO;FALSO;;;2
109;"Nel momento della recita del "" Credo"" i fedeli stanno…";Seduti;In ginocchio ;In piedi ;;3
110;"Quando viene recitata la  ""preghiera dei fedeli""?";Dopo la comunione ;Prima del congedo;Dopo l'omelia o dopo il Credo(se è prescritto);;3
111;"Com'è anche chiamata la "" preghiera dei fedeli""?";Preghiera universale ;Preghiera della fede;Preghiera di comunione ;Preghiera penitenziale ;1
112;"Quando durante la Messa inizia la "" liturgia eucaristica""? ";Dopo la comunione ;Dopo l'omelia ;Dopo la preghiera universale ;;3
113;"Quando avviene la "" presentazione dei doni""?";All'inizio della liturgia eucaristica ;Prima della liturgia della parola ;Dopo la comunione ;;1
114;Come si chiamano i contenitori dell'acqua e del vino portati all'altare durante la Messa?;Bicchieri ;Ampolline ;Navicelle ;;2
115;"Quando si esegue il "" canto di offertorio""?";Durante la comunione ;Durante la preparazione dei doni;Al termine della Messa ;;2
116;"Durante la "" preparazione dei doni"" i fedeli stanno…";In piedi ;In ginocchio ;Seduti ;;3
117;Con quale termine liturgico vengono chiamati il pane e il vino presentati per l'Eucarestia?;Oblate ;Ciborio ;Viatico ;;3
118;Come si chiama il pane senza lievito usato per l'Eucaristia?;Pane dolce ;Pane fresco ;Azzimo ;;3
119;Come si chiama il recipiente dove viene posto il vino dal celebrante?;Calice ;Tabernacolo ;Turibolo ;;1
120;Come si chiama il piattino  doveil celebrante pone l'ostia da consacrare?;Ostensorio;Ciborio ;Patena ;;3
121;"La parola "" lavabo"" indica il rito della lavanda delle mani, da parte del celebrante , durante Messa. Vero o Falso?";Vero ;Falso ;;;1
122;Quando avviene il rito della lavande delle mani?;Al termine della preparazione dei doni, prima della preghiera sulle offerte;"Dopo il "" congedo""";Prima del canto dell'Alleluia ;;1
123;"Che cos'è il "" manutergio""?";Il panno che usa il celebrante per asciugarsi le mani dopo il rito della lavanda delle mani;Il cero pasquale ;Il libro posto sull'altare ;;1
124;"Quando si canata o si recita il "" Santo""?";"Alla fine del "" prefazio"" (prima della consacrazione)";Dopo la consacrazione ;Dopo la comunione ;;1
125;"La recita o il canto del "" Santo"" è riservata solo la celebrante?";Si ;No, vi partecipano anche i fedeli ;;;2
126;Poco prima della consacrazione il chierichetto può avvertire i fedeli del momento con il suono di …..;Un telefonino ;Un campanello ;Un tromba ;;2
127;Come si chiama la preghiera che il celebrante rivolge allo Spirito Santo perché operi la consacrazione dei doni presentati dalla Chiesa nella Messa?;Antifona ;Epiclesi ;Prefazio;;2
128;Il chierichetto può anche suonare il campanello quando il celebrante presenta ai fedeli…;L'ostia consacrata e il calice ;Il Vangelo ;La Bibbia ;;1
129;"Cosa si intende per "" pane eucaristico""?";Un pezzo di pane all'olio;Le ostie consacrate ;Le ostie da consacrare ;;2
130;"Quale preghiera si recita prima del "" rito della pace""?";Padre nostro ;Ave, o Maria ;;;1
131;"Quale gesto compie il celebrante mentre dice "" Il corpo e il sangue di Cristo, uniti in questo calice, siano per noi il cibo di vita eterna""?";Lascia cadere nel calice un frammento di vita eterna ;Benedice l'assemblea;Si in inginocchia ;;1
132;"Che cosa si  recita o si canta durante la "" frazione del pane""?";Santo ;Agnello di Dio ;Gloria ;;2
133;Cosa dice il ministro quando dà la comunione ai fedeli?;Amen ;Il corpo di Cristo ;è parola di Dio;E con il tuo spirito ;2
134;Cosa risponde il fedele quando riceve la comunione?;Rendiamo grazie a Dio;E con il tuo spirito ;Amen ;;3
135;Mentre il sacerdote e i fedeli si comunicano si esegue il…..;Rito penitenziale ;Canto di comunione ;Gesto della pace ;Canto dell'offertorio;2
136;Come si chiama il contenitore dove vengono riposte le ostie consacrate durante la Messa?;Pisside ;Reliquiario;Ostensorio;;1
137;Dove viene riposta la pisside con le ostie consacrate che non sono state consumate?;Nel turibolo ;Nella cripta ;Nel tabernacolo ;;3
138;Vicino al tabernacolo, quando vi sono conservate le ostie consacrate, va posta una…;Statua della Madonna ;Lampada accesa ;Corona di fiori ;;2
139;"Che cos'è il "" purificatoio""?";Il contenitore dell'incenso ;"Il panno usato dal celebrante per "" purificare"" il calice";Il confessionale ;;2
140;La celebrazione eucaristica termina con i riti di…;Comunione ;Conclusione ;Penitenza ;Ingresso ;2
141;"In quale momento il celebrante impartisce la "" benedizione all'assamblea""?";Prima del congedo ;Dopo il congedo ;Prima della comunione ;;1
142;Con quali parole il celebrante conclude il saluto di congedo al termine della Messa?;La Messa è finita: andate in pace ;Amen ;Parola di Dio ;;1
143;Cosa rispondono i fedeli dopo il saluto di congedo del sacerdote al termine della Messa?;E con il tuo spirito ;Rendiamo grazie a Dio;;;2
144;Quale gesto compie il celebrante prima di allontanarsi dall'altare al termine della Messa?;Un gesto di pace ;Un inchino all'altare ;Spegne i ceri sull'altare ;;2
